,Date,Vix,P/C Ratio,Varop_Spy,Varhl_spy,Varop_vix,Varhl_vix,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,Spread,Peaks,Valley,delta_tsf,Forcast Oscillator,target_up,target_down,target_value
753,20170602,9.81,1.12,-7.789999999999964,12.519999999999982,0.11999999999999922,0.8300000000000001,69.55721525309899,8.015802196514514,41.984197803485486,26.907350504224723,5.98949999999877,5.613500000004933,8.159000000003289,0.8413333333287483,6.708333333333485,7.3983333333335395,4.180250000000342,2.4995277777779847,3.029622222222315,2429.26,0,0,2432.796703296703,1.0611998258929807,0,0,2439.07
754,20170605,10.38,1.38,1.7300000000000182,5.230000000000018,0.22999999999999865,0.6999999999999993,67.68469008360435,5.442784746901012,44.55721525309899,26.35647553302897,5.335499999999229,4.886500000004617,7.0068333333365445,4.4171666666620695,6.807999999999993,7.250571428571675,5.276428571429278,2.9527777777775555,2.7388222222220975,2425.72,0,0,2442.5618681318674,0.5540471596873651,0,0,2436.1
755,20170606,10.41,1.08,2.5900000000001455,8.090000000000146,-0.3100000000000005,1.370000000000001,63.48902296816708,7.315309916395648,42.68469008360435,23.00301816061301,5.501999999999043,4.473000000004959,5.2370000000028085,7.917333333329225,6.769333333332725,6.795047619048091,5.726535714286456,3.3173055555557767,2.5120444444442,2418.92,0,0,2448.9890109890102,-0.14270203293513622,0,0,2429.33
756,20170607,9.89,1.29,-1.1099999999996726,10.5300000000002,0.5299999999999994,0.8499999999999996,64.81104278970446,11.510977031832923,38.48902296816708,20.3824683818666,7.511249999998654,3.259750000004715,4.4248333333366645,10.036833333328559,7.449666666666417,5.68080952381024,6.425607142857643,3.565694444444489,2.332155555555346,2423.25,0,0,2447.8869230769233,-0.38723082649857965,0,0,2433.14
757,20170608,9.75,0.94,0.4800000000000182,11.329999999999927,0.33000000000000007,0.7200000000000006,65.04359173769583,10.188957210295541,39.81104278970446,19.79388108577814,6.010999999998603,2.5660000000048058,4.050666666669713,8.23366666666243,11.022333333333336,4.4934761904764855,7.157357142857563,3.9297222222226083,2.4639777777774725,2424.04,0,0,2445.9893406593415,-0.6244996893326982,0,0,2433.79
758,20170609,10.07,0.92,4.619999999999891,30.5,0.009999999999999787,0.6799999999999997,63.63613684438384,9.956408262304166,40.043591737695834,18.312254550394755,2.193499999998494,3.2535000000048058,2.9415000000030886,6.609499999995933,13.992333333333136,3.757380952381027,7.155785714286139,4.349166666666861,2.8027333333334354,2421.7,0,0,2444.0854945054944,-0.6627651084158158,0,0,2431.77
759,20170612,10.45,1.03,-3.5099999999997635,10.41000000000031,-0.2599999999999998,0.9100000000000001,61.93562079143204,11.363863155616158,38.63613684438384,14.555576592163106,-1.3472500000016225,4.095250000004853,2.2151666666695746,5.5154999999963366,15.663333333332503,2.9580000000005384,6.950500000000375,5.262388888889291,3.1739111111110105,2418.94,0,0,2442.0128571428577,-0.6832719596006231,0,0,2429.39
760,20170613,10.39,1.26,-6.199999999999818,10.209999999999582,0.08999999999999986,0.8100000000000005,66.3897875013063,13.064379208567964,36.93562079143204,7.710846620437678,-0.42950000000109867,2.6375000000043656,2.852500000003147,4.533499999995911,17.017999999999574,2.800571428571402,6.558428571428976,5.661222222222932,3.5059777777778436,2429.96,0,0,2442.6792307692313,-0.15307208004976516,0,0,2440.35
761,20170614,10.16,0.76,5.829999999999927,15.409999999999854,0.10999999999999943,0.7999999999999989,64.58526797783425,8.610212498693699,41.3897875013063,7.65932982619961,0.6702499999992142,-0.11824999999589636,3.62283333333653,3.741833333329396,18.092999999999392,2.9500476190478366,5.57403571428631,6.259805555555886,3.7190444444445347,2427.76,0,0,2442.318681318679,-0.1678831603521695,0,0,2437.92
762,20170615,10.7,1.17,-8.320000000000164,15.419999999999618,-0.7699999999999996,2.74,60.59960000704392,10.414732022165751,39.58526797783425,7.022118146941011,0.8592499999986103,-0.8132499999956053,2.2336666666697056,3.499666666662961,18.48666666666577,3.1417142857144427,4.502785714285892,6.868611111111932,4.021488888889053,2421.76,0,0,2441.170549450548,-0.4201191702733536,0,0,2432.46
763,20170616,11.46,1.08,-1.9100000000003092,10.269999999999982,-0.27000000000000135,1.1799999999999997,60.92775359960502,14.400399992956082,35.59960000704392,6.836053302056371,0.6577499999984866,0.2562500000040018,-0.13749999999663487,4.0734999999958745,18.237666666666428,3.3280476190475383,3.8380357142859793,6.840916666667454,4.377933333333203,2421.69,0,0,2439.7781318681314,-0.37682351349809357,0,0,2433.15
764,20170619,10.42,1.19,-10.909999999999854,12.0300000000002,0.6999999999999993,0.8800000000000008,69.08868205600908,14.072246400394981,35.92775359960502,13.70378843025992,2.9317499999988286,1.060250000004089,-0.35149999999657666,3.5141666666627316,18.941333333332295,3.1548571428575087,3.1976428571433644,6.693277777777894,5.225422222222733,2443.04,0,0,2443.1056043956055,0.5009028290435501,0,0,2453.46
765,20170620,10.64,0.94,13.629999999999654,14.059999999999945,-0.3100000000000005,1.25,58.45248257195782,5.911317943990923,44.08868205600908,13.540062186176328,1.8627499999993233,0.6952500000038526,0.5885000000034779,1.7361666666624842,19.294333333332816,3.018428571428558,3.017071428571853,6.309277777777879,5.551622222222704,2426.3900000000003,0,0,2440.206813186813,-0.11276561503679346,0,0,2437.03
766,20170621,10.9,1.24,3.699999999999818,11.490000000000236,0.16000000000000014,1.2699999999999996,57.62675048503948,16.547517428042177,33.45248257195782,13.420518289886331,0.9207499999993161,0.9282500000035725,0.8763333333367882,0.1079999999960819,19.59199999999919,3.0383809523814307,3.1117857142858156,5.408277777778039,6.058622222222766,2424.71,0,0,2439.2810989010977,-0.3077506002851593,0,0,2435.61
767,20170622,10.38,1.25,2.900000000000091,8.349999999999909,0.25,1.0899999999999999,56.94950599721217,17.37324951496052,32.62675048503948,13.071522909187934,0.6899999999991451,1.4960000000037326,0.5165000000033615,0.2428333333291448,18.725666666666257,2.8758571428575124,3.2603928571429606,4.443861111111346,6.584888888889509,2424.12,0,0,2439.439450549452,-0.23441417896131356,0,0,2434.5
768,20170623,10.37,0.8,-3.650000000000091,10.289999999999964,0.20000000000000107,0.5899999999999999,58.737326891738064,18.05049400278783,31.94950599721217,11.882386594020318,1.9762499999992542,0.5867500000040309,0.7395000000028631,0.724166666662768,17.212333333332936,2.944142857143106,3.415857142857476,3.849666666666508,6.5499333333336835,2427.9300000000003,0,0,2440.311978021977,-0.04023700533558377,0,0,2438.3
769,20170626,10.86,0.71,4.25,13.389999999999873,-0.5800000000000001,0.9100000000000001,59.10790270186751,16.262673108261936,33.737326891738064,11.800983430537599,-1.0455000000006294,-0.23749999999563443,1.2675000000031105,0.9661666666620476,15.804666666666435,3.4132380952382846,3.180678571428871,3.212972222222561,6.355977777777753,2428.21,0,0,2440.14164835165,-0.01514718927508487,0,0,2439.07
770,20170627,10.75,0.98,16.960000000000036,20.769999999999982,0.27999999999999936,1.0,47.38791875280263,15.89209729813249,34.10790270186751,16.59702546751896,-2.940500000001066,0.22450000000435466,0.20300000000315777,0.5969999999961146,14.57266666666601,3.410476190476402,2.9758571428569667,2.9841111111113605,5.953688888889246,2408.63,0,0,2434.694395604396,-0.8651794270423456,0,0,2419.38
771,20170628,10.48,1.13,-11.990000000000236,14.949999999999818,0.33000000000000007,0.7699999999999996,57.26424199556579,27.612081247197366,22.387918752802634,16.64836981001963,-2.8670000000010987,0.8900000000039654,-0.4616666666634046,1.035333333329163,13.74199999999928,3.4939047619050143,2.9884285714288126,3.0647777777776355,5.141022222223,2430.21,0,0,2435.9036263736266,0.022467074816958945,0,0,2440.69
772,20170629,10.02,1.27,22.68000000000029,37.0300000000002,0.23000000000000043,0.8399999999999999,47.75506508870786,17.73575800443421,32.26424199556579,19.805564002950632,-1.6070000000013351,-2.0539999999959946,-0.016833333329941524,0.2538333333295668,10.713666666665631,5.009476190476562,2.772607142857396,3.137361111111204,4.227088888888829,2409.68,0,0,2430.533076923076,-0.6196799439763703,0,0,2419.7
773,20170630,9.9,0.86,5.789999999999964,11.059999999999945,0.23000000000000043,0.7599999999999998,49.35585667944583,27.24493491129214,22.75506508870786,16.249524059111536,-2.882500000001528,-2.782499999995707,0.21833333333643168,-0.39800000000423097,8.233333333332666,6.104761904762654,2.7530714285712747,3.214833333333445,3.6454666666668345,2413.5099999999998,0,0,2426.201978021979,-0.5155391111543957,0,0,2423.41
774,20170703,11.06,0.73,2.3799999999996544,10.309999999999945,-1.0200000000000014,1.5099999999999998,51.75861015403923,25.64414332055417,24.35585667944583,15.917088264031463,-4.069500000001426,-1.1624999999953616,-1.9391666666633682,-0.6601666666715573,6.632000000000062,6.591904761904971,3.098928571428587,2.9620555555557075,3.0348444444448432,2417.9500000000003,0,0,2425.5950549450554,-0.06270360859262324,0,0,2429.01
775,20170705,10.03,1.16,-1.7599999999997635,12.849999999999909,1.1400000000000006,1.7300000000000004,53.26384521121421,23.241389845960768,26.758610154039232,15.642892601214044,-1.1925000000010186,-0.9584999999951833,-2.337333333330207,-0.19033333333800329,4.827333333333627,7.012476190476264,3.1333571428572213,2.8086111111110768,2.8494888888890273,2422.5099999999998,0,0,2425.9432967032963,0.26055160359217366,0,0,2432.54
776,20170706,11.44,1.15,13.690000000000055,16.580000000000382,-1.6500000000000004,5.43,43.76868467564957,21.73615478878579,28.26384521121421,20.095607039001152,-3.8117500000012114,-1.941249999995307,-1.2808333333300652,-1.9548333333382288,2.57166666666717,7.130714285714475,3.072035714285903,2.7164722222219098,2.8395777777782314,2398.31,0,0,2418.997472527474,-0.6575393690239809,0,0,2409.75
777,20170707,11.18,1.63,-11.659999999999854,13.400000000000091,0.5600000000000005,1.4499999999999993,50.23688732471893,31.231315324350433,18.768684675649567,18.74891667753127,-0.9795000000012806,-2.7454999999949905,-1.2253333333305818,-2.457000000004882,1.3933333333343398,5.876571428571424,4.380428571428638,2.5318888888891706,2.9083111111108337,2414.0,0,0,2417.3302197802213,-0.03147381651244109,0,0,2425.18
778,20170710,11.22,1.36,-2.919999999999618,9.730000000000018,-0.15000000000000036,1.17,51.11984368053262,24.76311267528107,25.23688732471893,16.590824179177616,-1.1817500000011023,-0.6522499999955471,-1.6306666666632736,-2.7573333333380106,0.6000000000008185,4.52542857142862,5.318821428571482,2.514194444444456,2.977555555555682,2416.21,0,0,2420.13956043956,0.3473849904024271,0,0,2427.43
779,20170711,11.07,0.97,1.819999999999709,16.51000000000022,0.129999999999999,1.2400000000000002,50.308088108122796,23.880156319467382,26.119843680532618,16.068774720820784,0.017249999998966814,-1.1932499999952597,-2.2371666666635974,-1.642833333337876,-1.5856666666654746,3.5976666666661004,5.70450000000028,2.796833333333325,2.7340666666668767,2414.46,0,0,2420.3753846153863,0.3380613812147802,0,0,2425.53
780,20170712,12.54,1.34,-7.5,10.010000000000218,-1.3399999999999999,1.870000000000001,57.143263434260206,24.691911891877204,25.308088108122796,17.158515865556637,-0.7845000000011169,-0.6364999999950669,-0.26266666666379024,-1.645000000004984,-2.182333333331826,3.2024285714282996,6.087821428571715,2.8451944444441324,2.6105555555559476,2430.71,0,0,2425.803516483516,0.9458892688198189,0,0,2443.25
781,20170713,11.19,1.03,-2.8400000000001455,7.630000000000109,1.290000000000001,1.5899999999999999,58.723609181612126,17.856736565739794,32.143263434260206,21.083095095363205,3.778999999999087,1.702000000004773,-0.27866666666386664,-1.7296666666716192,-2.5686666666651945,2.991714285713897,6.320535714286052,2.8928611111109603,2.6086888888889916,2436.64,0,0,2432.093186813187,1.121589954556223,0,0,2447.83
782,20170714,11.11,1.02,-10.110000000000127,16.84999999999991,0.15000000000000036,1.120000000000001,62.44843747247414,16.276390818387874,33.723609181612126,27.639840810491933,6.814499999999498,1.5275000000042382,0.35416666667015306,-0.056833333338545344,-1.8909999999987122,2.397380952380445,5.332535714286223,4.123527777777781,2.5112222222223863,2448.16,0,0,2441.880109890107,1.3608299827381298,0,0,2459.27
783,20170717,10.89,1.32,0.36000000000012733,5.660000000000309,-0.10000000000000142,1.4600000000000009,62.37954864694246,12.55156252752586,37.44843747247414,31.74021042891036,9.831499999999323,1.279500000004191,2.3896666666696547,0.09133333332874827,-1.170666666665511,1.807238095237608,4.256178571428791,5.0212500000002365,2.5565999999998894,2448.25,0,0,2451.0739560439583,1.099848450548276,0,0,2459.14
784,20170718,10.3,0.53,-4.730000000000018,10.579999999999927,0.5499999999999989,0.7699999999999996,62.878220274747086,12.62045135305754,37.37954864694246,34.87085889448963,10.489999999999327,4.4770000000039545,2.1405000000036125,2.0644999999949505,-0.5516666666649144,1.3445238095232526,3.5638928571424913,5.444138888889029,2.879311111111292,2450.31,0,0,2456.564175824174,0.7611888966513567,0,0,2460.61
785,20170719,9.9,1.02,-9.980000000000018,9.980000000000018,0.16999999999999993,0.5,67.101635400431,12.121779725252914,37.878220274747086,33.583904875849385,10.524749999999585,6.429250000003776,2.0678333333366936,2.6361666666616657,1.595000000001619,1.0872857142853718,3.309214285714006,5.850277777778047,2.9794222222221833,2463.93,0,0,2468.21912087912,0.9198709675297654,0,0,2473.83
786,20170720,9.51,0.99,2.1100000000001273,9.190000000000055,0.5800000000000001,0.6400000000000006,66.86614236098714,7.898364599569007,42.10163540043099,33.415264642769216,9.896249999999782,5.81175000000394,4.7345000000036634,4.155499999994845,2.435333333334711,0.6695238095235254,3.194892857142804,6.108694444444609,3.0661555555552695,2463.9399999999996,0,0,2474.9824175824165,0.6826830611423618,0,0,2473.45
787,20170721,9.82,1.2,-5.139999999999873,7.480000000000018,-0.05000000000000071,0.3199999999999985,66.26637796301992,8.13385763901286,41.86614236098714,30.411642183323238,6.673999999999523,6.9520000000038635,6.13716666667051,3.966166666661593,4.666333333334933,0.7474761904759362,2.704857142856781,5.245555555555711,4.174844444444716,2462.72,0,0,2480.3660439560454,0.17475467013192542,0,0,2472.54
788,20170724,9.89,0.84,2.130000000000109,6.779999999999745,-0.030000000000001137,0.6899999999999995,64.4666431802431,8.73362203698008,41.26637796301992,21.23158025288558,5.495499999999538,6.036500000003798,5.371833333337236,5.879499999995005,6.49500000000171,1.1376666666665187,2.2149999999996908,4.301222222221895,4.980777777778258,2460.02,0,0,2484.3631868131874,-0.20536851878880688,0,0,2469.91
789,20170725,9.79,0.77,0.75,6.329999999999927,-0.09999999999999964,0.35999999999999943,67.10768821976475,10.533356819756904,39.466643180243096,18.260974242185966,5.136999999999716,4.539000000003853,6.202666666670211,7.000666666662255,8.111666666667588,1.5567142857144063,1.854535714285248,3.71397222222231,5.376177777777684,2467.34,0,0,2489.6954945054945,-0.13063682390691042,0,0,2477.13
790,20170726,9.58,0.75,2.1399999999998727,6.75,0.08000000000000007,0.7799999999999994,67.36098064261972,7.8923117802352465,42.10768821976475,14.329852119042243,3.6169999999997344,3.4010000000039327,5.460666666670477,8.181333333328439,9.881666666668025,1.420333333333474,1.6172499999997854,3.474527777777439,5.728422222222434,2468.25,0,0,2489.7507692307695,-0.263665659596805,0,0,2477.83
791,20170727,9.36,0.67,7.3400000000001455,24.110000000000127,0.16000000000000014,0.6799999999999997,65.49110048053463,7.639019357380278,42.36098064261972,12.821211977141502,1.975999999999658,2.6770000000042273,4.062166666670237,7.960833333328537,13.009666666667727,1.4623333333333903,1.2347499999996217,3.353916666666464,5.944533333333311,2466.06,0,0,2489.5860439560433,-0.5766897942771088,0,0,2475.42
792,20170728,9.43,0.88,-2.980000000000018,8.870000000000346,0.5099999999999998,0.7100000000000009,62.90070192353222,9.508899519465373,40.49110048053463,9.644204299100238,0.4517500000001746,2.830250000004071,2.9410000000034415,7.236999999995078,14.816333333334569,1.6890952380949784,1.2783214285714166,2.900249999999687,5.1478000000001884,2462.67,0,0,2487.2120879120857,-0.7139989980490103,0,0,2472.1
793,20170731,9.43,0.82,5.639999999999873,9.429999999999836,-0.02999999999999936,0.4800000000000004,61.480849312531745,12.099298076467782,37.90070192353222,5.233225290516657,0.9710000000009131,1.2730000000037762,2.1845000000039363,6.251499999994394,16.43600000000106,1.8265714285716967,1.5984285714284852,2.4536666666663223,4.283533333333253,2460.8700000000003,0,0,2482.517142857146,-0.7807166723087543,0,0,2470.3
794,20170801,9.6,0.74,0.75,7.370000000000346,-0.34999999999999964,0.8200000000000003,64.3903782815925,13.519150687468255,36.480849312531745,5.512102063054954,0.45250000000078217,0.061500000003889,2.335166666670375,4.28683333332765,19.06100000000106,1.2478571428569012,1.9338928571432916,2.1148055555549945,3.73624444444431,2466.75,0,0,2481.1904395604383,-0.43863298451696353,0,0,2476.35
795,20170802,10.11,0.89,2.8099999999999454,13.900000000000091,-0.7799999999999994,2.34,64.96507187166867,10.609621718407496,39.390378281592504,5.955643450939078,-0.22824999999920692,0.3162500000039472,1.1733333333368137,3.5346666666609963,19.997666666667556,1.5357619047617845,1.7913214285717913,1.8839166666662095,3.502133333333404,2467.46,0,0,2479.9263736263733,-0.19967721828832247,0,0,2477.57
796,20170803,10.29,0.84,3.8700000000003456,7.180000000000291,0.33000000000000007,1.040000000000001,60.31642354255453,10.03492812833133,39.96507187166867,6.011498449365263,-1.1614999999992506,0.7265000000038526,0.0818333333368173,2.8751666666612437,20.401333333333696,1.7758095238095848,1.7941071428572286,1.5180833333333794,3.368666666666286,2461.87,0,0,2478.1475824175795,-0.3652854006390558,0,0,2472.16
797,20170804,10.26,1.14,0.0500000000001819,7.920000000000073,0.2699999999999996,0.6099999999999994,62.79152464396537,14.683576457445469,35.31642354255453,5.291972960517796,-0.1779999999989741,0.2600000000034015,0.26083333333644987,1.9544999999943684,20.161000000000968,1.9190952380954514,1.9858214285713984,1.5547499999997854,2.9591999999997824,2466.5699999999997,0,0,2477.2552747252753,-0.12501357082938297,0,0,2476.83
798,20170807,10.09,0.9,-3.769999999999982,5.069999999999709,0.09999999999999964,0.6100000000000012,64.85398762047642,12.208475356034633,37.79152464396537,6.367807928527327,1.559000000001106,-0.454999999996744,0.7391666666699166,1.1248333333278424,20.192000000000917,1.974857142856763,2.1218928571429387,1.8534722222225355,2.572177777777597,2470.8199999999997,0,0,2477.203956043956,0.1113469485962938,0,0,2480.91
799,20170808,10.28,0.88,3.4299999999998363,20.549999999999727,-0.1999999999999993,1.0099999999999998,59.62824897921231,10.146012379523583,39.85398762047642,6.152954126991517,1.3355000000015025,-0.2964999999971951,0.3198333333366463,0.36916666666138553,19.95100000000093,2.5567142857139515,1.5967857142854882,2.1290555555560786,2.2528444444442357,2464.64,0,0,2477.0963736263734,-0.09435758429667271,0,0,2474.92
800,20170809,10.44,1.07,-8.670000000000073,12.329999999999927,0.030000000000001137,0.6999999999999993,58.86082089898663,15.371751020787691,34.62824897921231,6.1908159804938805,0.3855000000016844,0.32450000000289947,-0.40366666666295714,0.6989999999946122,18.142333333334136,3.321190476190168,1.8118928571429933,1.977694444444296,2.0237555555554536,2463.58,0,0,2476.6289010988994,-0.128695646921051,0,0,2474.02
801,20170810,10.03,1.28,27.170000000000073,27.63000000000011,0.45000000000000107,0.8200000000000003,37.93842480050544,16.13917910101337,33.86082089898663,24.08243579091595,-2.393249999998716,0.034250000003339665,-0.8813333333300761,-0.19500000000562068,15.875666666667257,3.1642380952380336,1.8789285714283324,1.872277777777981,1.608222222222139,2428.18,0,0,2465.7512087912105,-1.594873847058841,0,0,2438.21
802,20170811,9.93,0.87,-0.2800000000002001,10.240000000000236,0.2599999999999998,0.5600000000000005,39.93527439282727,37.06157519949456,12.938424800505437,30.598721510261385,-5.116499999998723,-1.2664999999965403,-0.9168333333300325,-1.1561666666721067,13.073666666667123,3.6900476190471636,1.852285714286154,1.9264444444443143,1.550355555555143,2431.3900000000003,0,0,2456.4314285714318,-1.4463036840274621,0,0,2441.32
803,20170814,10.96,0.96,-10.88000000000011,13.259999999999764,-0.9200000000000017,2.0,52.823497849448145,35.06472560717273,14.935274392827267,30.036873800273042,-6.664249999998901,-2.286749999996573,-0.5644999999967695,-1.6831666666712408,11.38799999999992,4.317523809523209,1.8218928571432116,1.9865833333333285,1.7720666666664329,2454.88,0,0,2456.3293406593425,0.0036008503710558614,0,0,2465.84
804,20170815,11.11,1.05,4.049999999999727,7.289999999999964,0.3800000000000008,1.5200000000000014,52.218205986144554,22.176502150551855,27.823497849448145,29.073028526316648,-7.78249999999889,-2.0564999999969586,-1.114333333329796,-1.4726666666715573,9.366666666666788,4.774476190476435,2.272857142856992,1.4826666666663186,1.9845333333337294,2453.5,0,0,2456.371098901099,0.33184038969931856,0,0,2464.61
805,20170816,16.04,0.69,0.5199999999999818,11.069999999999709,-4.469999999999999,4.610000000000001,53.83911783252163,22.781794013855446,27.218205986144554,28.765830210322292,-7.874499999998534,-2.2004999999971915,-1.8778333333298178,-1.00716666667131,7.532999999999902,4.56785714285752,2.8881428571426113,1.64277777777761,1.8258222222225413,2452.07,0,0,2457.424945054947,0.47731500381496855,0,0,2468.11
806,20170817,15.51,0.8,32.9399999999996,35.00999999999976,0.6600000000000019,2.780000000000001,38.52022508772562,21.16088216747837,28.83911783252163,34.64232706858729,-3.1519999999982247,-4.347999999997228,-2.2311666666637393,-1.8415000000045438,3.8303333333333285,5.548333333334085,2.7229999999995016,1.678555555555704,1.712644444444777,2414.5,0,0,2447.2503296703326,-1.0848144205619958,0,0,2430.01
807,20170818,12.33,0.86,2.0899999999996908,19.579999999999927,1.7200000000000006,1.9900000000000002,37.18637254059342,36.47977491227438,13.52022508772562,37.02271788440703,-0.1347499999978936,-5.391249999996489,-3.024166666664314,-3.0731666666715682,0.7146666666667443,5.393523809524595,3.113892857142673,1.6083611111112077,1.7238888888887232,2413.2200000000003,0,0,2436.872527472527,-1.3141326732059406,0,0,2425.55
808,20170821,12.04,0.92,-2.869999999999891,13.230000000000018,-0.2599999999999998,0.9199999999999999,38.633312857905786,37.81362745940658,12.186372540593418,36.6802562027151,-1.9224999999983083,-5.843499999996766,-4.628999999997632,-3.927000000004682,-2.11200000000008,5.283142857143957,3.5038571428567593,1.4663333333332957,1.685666666666748,2416.33,0,0,2429.8394505494502,-0.7774898252874433,0,0,2428.37
809,20170822,11.74,0.93,-18.76000000000022,21.09999999999991,-0.15000000000000036,1.2899999999999991,49.38239081558745,36.366687142094214,13.633312857905786,32.23831184550545,-6.12999999999829,-1.8149999999968713,-4.843333333330975,-4.364333333338436,-4.600666666666257,5.5110476190484405,3.8392857142857792,1.8234444444447035,1.2021555555552368,2440.7700000000004,0,0,2431.4997802197818,0.6376109588736911,0,0,2452.51
810,20170823,15.55,0.96,0.8400000000001455,7.489999999999782,-3.74,4.23,46.31684156236945,25.61760918441255,24.38239081558745,31.812918410612838,-11.283999999998741,1.5230000000033215,-4.7688333333312585,-5.201500000004671,-6.862333333332572,5.208809523810032,3.5513571428573414,2.2841666666663514,1.284133333333557,2428.49,0,0,2430.6150549450563,0.5810277021059277,0,0,2444.04
811,20170824,14.26,1.04,8.940000000000055,14.199999999999818,1.120000000000001,2.719999999999999,44.534693092183524,28.683158437630553,21.316841562369447,32.02336107189285,-6.133249999998952,-1.9117499999970278,-1.696999999997388,-5.984666666671274,-8.779666666666344,4.078619047619668,4.4292142857148065,2.1664999999998145,1.3377999999997883,2424.7099999999996,0,0,2430.029890109892,0.30628584116319724,0,0,2438.97
812,20170825,13.19,1.35,1.669999999999618,11.740000000000236,1.4000000000000004,1.67,46.32454686867944,30.465306907816476,19.534693092183524,28.944707442213257,0.06175000000121145,-4.779749999996966,1.0568333333358169,-6.313500000004751,-10.49099999999953,3.0273809523814634,4.356035714286008,2.5602499999999964,1.3159999999998035,2429.86,0,0,2432.5759340659365,0.5089926548758277,0,0,2443.05
813,20170828,11.35,1.18,3.1100000000001273,10.08999999999969,1.25,1.5899999999999999,46.86314330292551,28.67545313132056,21.32454686867944,25.039451538818867,6.219500000001972,-5.603499999997439,-1.6056666666640922,-3.366333333337934,-12.43899999999985,2.0504285714287107,4.315571428572184,2.949000000000069,1.2261999999996078,2432.89,0,0,2435.6569230769246,0.5813713011041289,0,0,2444.24
814,20170829,12.25,0.93,-14.360000000000127,20.990000000000236,-0.7400000000000002,1.1999999999999993,47.83889536284308,28.136856697074492,21.863143302925508,17.37597063710109,2.941250000002128,-1.7362499999976535,-3.8516666666641868,-1.0433333333380688,-13.86999999999989,0.9800000000004729,4.47675000000072,3.220583333333252,1.5300666666666984,2434.05,0,0,2440.1796703296704,0.5610132009182713,0,0,2446.3
815,20170830,12.23,1.22,-11.5300000000002,16.539999999999964,-0.16999999999999993,1.2799999999999994,52.939392950456345,27.161104637156917,22.838895362843083,19.403063777932857,1.6462500000016007,3.3207500000025902,-4.216166666664321,-0.6355000000048676,-14.423999999999523,0.028952380952432577,4.260214285714937,2.9977222222223645,1.9679777777778327,2445.36,0,0,2442.545714285714,0.8924628161359515,0,0,2457.59
816,20170831,11.28,1.2,-9.0,12.360000000000127,0.9199999999999999,1.3499999999999996,58.395491703126545,22.060607049543655,27.939392950456345,23.022912259496934,2.7722500000013497,4.566750000002685,-0.6388333333306946,-2.2781666666714955,-12.134666666665908,-0.7116190476190241,3.3932857142863213,3.85722222222239,1.935177777777426,2460.37,0,0,2448.836813186813,1.2732518629389131,0,0,2471.65
817,20170901,11.32,1.14,-2.130000000000109,6.5300000000002,0.7699999999999996,0.879999999999999,60.1303444711947,16.604508296873455,33.395491703126545,25.130731961283345,6.467250000001968,2.47175000000243,3.7578333333358387,-3.9235000000053333,-9.919666666665762,-1.0716666666662604,2.6027500000000146,3.87813888888968,2.3575111111108527,2465.23,0,0,2459.8392307692316,1.3730506436084955,0,0,2476.55
818,20170905,11.7,0.67,12.5,25.419999999999618,1.6300000000000008,2.8599999999999994,51.333043440811544,14.869655528805303,35.1303444711947,25.329840110627174,7.463000000002012,1.2500000000022737,4.385833333335995,-1.0708333333382143,-10.050333333333128,-1.4368095238091882,1.8053928571425786,3.8733055555562714,2.731844444444505,2446.15,0,0,2464.9294505494513,0.36671020661094356,0,0,2457.85
819,20170906,11.22,0.88,-1.7100000000000364,10.440000000000055,0.17999999999999972,1.0199999999999996,54.29442491835296,23.666956559188456,26.333043440811544,25.41854693768073,7.989750000002459,3.268250000001899,2.3563333333363516,2.1996666666614146,-9.601999999999407,-1.963999999999487,0.9459999999999127,4.0617777777783886,3.014222222222088,2454.32,0,0,2473.055054945051,0.2312178764395792,0,0,2465.54
820,20170907,10.59,1.24,2.9600000000000364,8.329999999999927,0.4800000000000004,0.8800000000000008,54.09160944223799,20.70557508164704,29.29442491835296,22.937390684171532,6.735500000002503,3.918500000002041,1.4015000000026703,5.4611666666619385,-9.378333333333103,-2.1389047619045414,0.15032142857126018,3.8844722222229393,2.8233777777777505,2454.5099999999998,0,0,2474.4407692307695,0.006918561135394338,0,0,2465.1
821,20170908,10.13,1,0.8200000000001637,7.710000000000036,0.1999999999999993,0.4400000000000013,52.33554411210306,20.90839055776201,29.09160944223799,20.116653380941898,2.542750000002343,3.821250000002692,2.9041666666694255,4.10983333332797,-6.817333333332954,-2.2618095238090064,-0.5331071428572614,3.0760277777781084,3.557022222222713,2451.2999999999997,0,0,2472.8369230769213,-0.4722886673621039,0,0,2461.43
822,20170911,12.23,1.2,-13.590000000000146,14.429999999999836,-0.4800000000000004,2.6500000000000004,61.99505821856018,22.664455887896942,27.335544112103058,22.87698007432391,-0.37149999999746797,4.541500000002543,3.737666666669611,3.6116666666616766,-3.180333333332783,-2.173000000000229,-0.8092499999997926,2.3985833333335904,3.587266666666892,2475.88,0,0,2478.168901098901,0.5493820919987693,0,0,2488.11
