,vix,gold,silver,us_oil,eurostoxx,nikkei,eur/usd,cad/usd,gpb/usd,jpy/usd,ftse,spy,BolB_up,BolB_mid,BolB_low,ema8,ema34,atr14,rsi,macd,macdsignal,macdhist,fastk,fastd,ad,atr,wclprice,sine,leadsine,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-08-14,13.3100004196167,113.06999969482422,14.170000076293945,13.989999771118164,3409.43994140625,22356.080078125,,,,,,283.8999938964844,286.21662483261815,282.468000793457,278.71937675429587,283.53028643597384,280.46645795195286,283.53028643597384,58.51340786318103,1.754987458913945,1.9488569239385976,-0.19386946502465263,38.01791151013672,12.672637170045528,353294980.56236255,2.0376902965584205,283.6125030517578,-0.4991361910937686,-0.9656672637354765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,14.640000343322754,111.19000244140625,13.569999694824219,13.510000228881836,3359.080078125,22204.220703125,,,,,,281.7799987792969,286.21144915512104,282.5040008544922,278.7965525538633,283.14133362337896,280.54151742780107,283.14133362337896,53.84382544595704,1.513949189634502,1.8618753770777785,-0.3479261874432764,0.0,12.672637170045528,390485801.8682045,2.159283149259605,281.56500244140625,-0.5046673924595463,-0.9673088210184094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,13.449999809265137,111.0999984741211,13.770000457763672,13.630000114440918,3377.56005859375,22192.0390625,,,,,,284.05999755859375,286.28618474456505,282.7070007324219,279.1278167202787,283.3454811645378,280.74257343527495,283.3454811645378,57.659470678661584,1.4897288050473776,1.7874460626716984,-0.2977172576243208,84.3728436145034,40.79691837487999,378824697.0290553,2.23790647899999,284.12999725341797,-0.43386619436486173,-0.9438768985672303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,12.640000343322754,112.12999725341797,13.920000076293945,13.6899995803833,3372.93994140625,22270.380859375,,,,,,285.05999755859375,286.4105135948577,282.9760009765625,279.54148835826726,283.72648480766134,280.9892833851789,283.72648480766134,59.21229434878037,1.5335478335896937,1.7366664168552974,-0.20311858326560372,100.0,61.45761453816775,414480445.0433247,2.2344847620290085,284.7624969482422,-0.35294040348608025,-0.9111680458514646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,12.489999771118164,112.69000244140625,13.880000114440918,13.760000228881836,3393.669921875,22199.0,,,,,,285.6700134277344,286.62692397222554,283.24950103759767,279.8720781029698,284.15838005656644,281.2567536733249,284.15838005656644,60.1484361964464,1.5990648872954694,1.709146110943332,-0.11008122364786255,100.0,94.79094787150109,428042415.3474932,2.139878969177606,285.5925064086914,-0.32382160498239865,-0.897983017822767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,12.859999656677246,113.0199966430664,13.890000343322754,13.829999923706055,3411.659912109375,22219.73046875,,,,,,286.3399963378906,287.02943008813855,283.4860015869141,279.9425730856896,284.64318367463846,281.54722468272865,284.64318367463846,61.1760363160343,1.685618880754987,1.704440664905663,-0.018821784150675924,100.0,99.99999999999996,413747323.8523283,2.1041721950120182,286.4249954223633,-0.30039577953242763,-0.8868606957111839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,12.25,113.2699966430664,13.880000114440918,14.270000457763672,3420.179931640625,22362.55078125,,,,,,286.1700134277344,287.3216144622361,283.59400177001953,279.866389077803,284.98247917532643,281.81138403958613,284.98247917532643,60.758669546545704,1.720662616350353,1.707685055194601,0.012977561155751882,87.30853765008392,95.76951255002793,413748487.46212476,2.0381615520368297,286.17000579833984,-0.3006346866744355,-0.8869764013521283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,12.40999984741211,112.19999694824219,13.649999618530273,14.270000457763672,3419.260009765625,22410.8203125,,,,,,285.7900085449219,287.5618445217466,283.7165023803711,279.87116023899557,285.16193014634763,282.0387340113196,285.16193014634763,59.80099453537251,1.6981960639417366,1.7057872569440282,-0.007591193002291607,24.275354179768488,70.52796394328409,388006409.01830906,2.0004364244359847,285.9875030517578,-0.25307492311522073,-0.8630391038457688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,11.989999771118164,114.16000366210938,13.920000076293945,14.430000305175781,3427.43994140625,22601.76953125,,,,,,287.510009765625,288.05078419940816,284.0210021972656,279.99122019512305,285.68372561729814,282.35137834013705,285.68372561729814,62.60243923348706,1.7984494770799984,1.7243197009712223,0.07412977610877602,100.0,70.52796394328409,431233136.7749271,1.9918341714628787,287.2675094604492,-0.09285799725472837,-0.7697121484577087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,12.15999984741211,114.58999633789062,13.989999771118164,14.5,3456.010009765625,22799.640625,,,,,,289.7799987792969,288.8242845736309,284.5125015258789,280.20071847812693,286.59400854218677,282.77587093666045,286.59400854218677,65.89593556802541,2.037582192429113,1.7869721992628005,0.2506099931663126,100.0,74.75845139325612,477078647.4735788,2.020273454276914,289.53499603271484,-0.05511575881864344,-0.7450046854111674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,12.5,113.68000030517578,13.84000015258789,14.430000305175781,3447.570068359375,22813.470703125,,,,,,289.9200134277344,289.597767483062,284.94200286865237,280.28623825424273,287.33312073897514,283.1841076504361,287.33312073897514,66.08935007250723,2.2128858337611064,1.8721549261624617,0.34073090759864466,100.0,99.99999999999996,477999989.5032581,1.9488267454892771,289.9150085449219,0.2255842993274563,-0.5293679628582858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,12.25,114.19999694824219,13.869999885559082,14.65999984741211,3456.1298828125,22848.220703125,,,,,,291.4800109863281,290.54891109668364,285.47300415039064,280.39709720409763,288.2546519050536,283.65815926962995,288.2546519050536,68.1992415634827,2.449458169008608,1.987615574731691,0.4618425942769169,100.0,99.99999999999996,522204230.0344359,1.941765948378436,291.1475067138672,0.5577317618035605,-0.19253774628583648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,13.529999732971191,113.63999938964844,13.699999809265137,14.75,3430.989990234375,22869.5,,,,,,290.29998779296875,291.1503721679218,285.8685028076172,280.5866334473126,288.709170991257,284.03769232810646,288.709170991257,64.98771725708818,2.512759907193697,2.0926444412240923,0.4201154659696047,33.36355821618537,77.78785273872842,508400373.66271704,1.9352116737453782,290.3974914550781,0.5531540785446286,-0.19793678690555488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,12.859999656677246,113.51000213623047,13.649999618530273,14.710000038146973,3392.89990234375,22865.150390625,,,,,,290.30999755859375,291.71436205568284,286.2040023803711,280.69364270505935,289.06491022844295,284.3961097698486,289.06491022844295,65.00239612775295,2.534518345397771,2.1810192220588283,0.35349912333894284,0.4096332862041928,44.59106383412981,531027174.939646,1.9055529123115564,290.1800003051758,0.35625658681660116,-0.4088007599031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03,,,,,3394.989990234375,22707.380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,13.15999984741211,112.93000030517578,13.3100004196167,14.579999923706055,3359.360107421875,22696.900390625,,,,,,289.80999755859375,292.1377288550996,286.4625015258789,280.7872741966582,289.2304851906987,284.7054747863483,289.2304851906987,63.60380518853156,2.48279611498333,2.2413746006437285,0.24142151433960146,0.0,11.257730500796479,558507291.4730059,1.885870910204481,289.6274948120117,0.15677923737954125,-0.5875028051347664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,13.90999984741211,113.31999969482422,13.350000381469727,14.489999771118164,3315.6201171875,22580.830078125,,,,,,289.0299987792969,292.40144135785056,286.63500213623047,280.8685629146104,289.1859326548316,284.95259044308824,289.1859326548316,61.438519025467556,2.3517569023217675,2.263451060979336,0.08830584134243136,0.0,0.1365444287346899,580448704.3217782,1.8883074816296073,288.8975067138672,-0.1509707166069328,-0.8057545071437608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,14.649999618530273,113.54000091552734,13.3100004196167,14.300000190734863,3295.949951171875,22487.939453125,,,,,,288.1600036621094,292.54649965631535,286.770002746582,280.99350583684867,288.9579484342267,285.1358711984609,288.9579484342267,59.0828940343726,2.1528888841666003,2.241338625616789,-0.08844974145018858,0.0,-4.104124447697662e-14,575949266.3499182,1.9312848211114209,288.20249938964844,-0.2663366365097769,-0.8698945779630869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,14.880000114440918,113.2300033569336,13.319999694824219,14.279999732971191,3293.360107421875,22307.060546875,,,,,,287.6000061035156,292.62918895265756,286.89650268554686,281.16381641843617,288.6561834718465,285.2766789073212,288.6561834718465,57.590528883222106,1.9278740916595325,2.1786457188253374,-0.2507716271658049,0.0,-4.104124447697662e-14,568190764.4744103,1.935480244742971,287.65250396728516,-0.44618148406115343,-0.948317865506866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,14.15999984741211,113.1500015258789,13.3100004196167,14.210000038146973,3309.280029296875,22373.08984375,,,,,,288.1000061035156,292.6314035629928,287.1435028076172,281.65560205224165,288.53258850110626,285.4380118899609,288.53258850110626,58.571565089021426,1.769496415573883,2.0968158581750465,-0.3273194426011634,17.395252165243438,5.798417388414438,537025423.8177583,1.9000889730760624,288.2800064086914,-0.6151155192796661,-0.9924615018795805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,13.220000267028809,113.22000122070312,13.279999732971191,14.600000381469727,3311.659912109375,22664.689453125,,,,,,289.04998779296875,292.5182871878581,287.49100189208986,282.4637165963216,288.64756612152013,285.6444105129899,288.64756612152013,60.39908424256676,1.7010281555135407,2.0176583176427454,-0.3166301621292047,77.5959785855164,31.66374358358657,567894073.2246195,1.9479381040449597,288.6574935913086,-0.7389242340602361,-0.998938771746108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,13.140000343322754,114.16999816894531,13.390000343322754,14.779999732971191,3326.60009765625,22604.609375,,,,,,289.1199951171875,292.54290681737007,287.752001953125,282.9610970888799,288.75255034277956,285.84301534751546,288.75255034277956,60.53379624984551,1.633584625426579,1.940843579199512,-0.3072589537729331,100.0,64.99707691691991,575894036.5796589,1.9209408685160787,289.06749725341797,-0.7962211927909721,-0.9908169882701018,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,12.369999885559082,113.76000213623047,13.350000381469727,14.489999771118164,3333.679931640625,22821.3203125,,,,,,290.8299865722656,292.31492469191994,288.2045013427734,284.0940779936269,289.2142028382209,286.1279851317869,289.2142028382209,63.70072833640366,1.6985374786077045,1.8923823590811506,-0.19384488047344606,100.0,92.53199286183876,606316284.0927901,1.920874622745957,290.6749954223633,-0.8729800995071413,-0.9621856003792236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,12.069999694824219,113.0199966430664,13.229999542236328,14.5,3344.6298828125,23094.669921875,,,,,,290.8800048828125,292.34375612716923,288.5455017089844,284.7472472907995,289.5843810703524,286.3995291175598,289.5843810703524,63.789969795241205,1.734059978339019,1.8607178829327242,-0.1266579045937053,100.0,99.99999999999996,627568667.9519755,1.8743827935263797,290.7574996948242,-0.8806443389676014,-0.9577211868639972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,13.680000305175781,113.61000061035156,13.3100004196167,14.470000267028809,3346.110107421875,,,,,,,289.3399963378906,292.21493928107293,288.7595016479492,285.3040640148255,289.53007335202756,286.5675558158644,289.53007335202756,59.093296225964146,1.6192799448773485,1.8124302953216491,-0.19315035044430062,0.0,66.66666666666663,582445573.5469059,1.8726416013827545,289.64249420166016,-0.9316930424527923,-0.9156605851132497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,12.789999961853027,113.44000244140625,13.3100004196167,14.6899995803833,3358.4599609375,23420.5390625,,,,,,290.9100036621094,292.2897451147202,289.021501159668,285.7532572046158,289.83672453204576,286.8156956927927,289.83672453204576,62.08179828667707,1.6361419850387051,1.7771726332650604,-0.14103064822635525,62.29830665118564,54.09943555039518,603496826.1875048,1.8988807894536293,290.7374954223633,-0.9672589558360166,-0.8634130392191401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
2018-09-19,11.75,113.87999725341797,13.399999618530273,14.9399995803833,3368.56005859375,23672.51953125,,,,,,291.2200012207031,292.4233267560373,289.26550140380857,286.10767605157986,290.1441193517474,287.06737029438756,290.1441193517474,62.64754766857297,1.6554366424314253,1.7528254350983334,-0.09738879266690814,73.73411843707694,45.34414169608749,598932039.5369246,1.8246761522884147,291.23999786376953,-0.9375594326094189,-0.4170051353846349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,11.800000190734863,114.2699966430664,13.449999809265137,14.800000190734863,3403.1201171875,23674.9296875,,,,,,293.5799865722656,292.9870194920297,289.63600006103513,286.2849806300406,290.90764540075145,287.4395197959806,290.90764540075145,66.62772565669795,1.8399491041323586,1.7702501689051384,0.06969893522722015,100.0,78.67747502942082,672528754.1423454,1.8886279428894654,293.0849914550781,0.9944183065831952,0.6285535222569948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
